0.368627,0,0.389886,0.120977,0.194943,0.120977,0.377751,0.218505,0.230237,0.320044,0.310983,0.384690
0.325490,0,0.365113,0.112203,0.182556,0.112203,0.353545,0.203591,0.217850,0.303351,0.291195,0.337897
0.388235,0,0.350499,0.114187,0.175249,0.114187,0.335283,0.201810,0.210543,0.297270,0.278885,0.344098
0.352941,0,0.313236,0.093656,0.156618,0.093656,0.302347,0.173605,0.191912,0.270777,0.249682,0.322241
0.694118,0,0.717875,0.171834,0.358938,0.171834,0.700073,0.422586,0.394232,0.571450,0.573219,0.713933
0.309804,0,0.275532,0.091073,0.137766,0.091073,0.265738,0.151206,0.173060,0.248437,0.219577,0.288441
0.568627,0,0.560368,0.137724,0.280184,0.137724,0.547041,0.317378,0.315478,0.443075,0.447550,0.536713
0.603922,0,0.559163,0.153626,0.279581,0.153626,0.543397,0.323485,0.314875,0.445580,0.446261,0.583230
0.517647,0,0.481169,0.151957,0.240585,0.151957,0.468606,0.270693,0.275879,0.383818,0.384132,0.476551
0.200000,1,0.332034,0.108028,0.166017,0.108028,0.319812,0.186229,0.201311,0.283171,0.264526,0.314604
0.376471,0,0.367198,0.110796,0.183599,0.110796,0.356669,0.202855,0.218893,0.303737,0.293041,0.362824
0.188235,1,0.334880,0.097278,0.167440,0.097278,0.323897,0.185759,0.202734,0.283881,0.267044,0.301733
0.219608,1,0.353398,0.105275,0.176699,0.105275,0.340489,0.199421,0.211993,0.297085,0.281597,0.328907
0.411765,0,0.418179,0.014387,0.209089,0.500000,0.416062,0.213497,0.244383,0.328619,0.334702,0.416376
0.478431,0,0.406335,0.126290,0.203168,0.126290,0.391107,0.233987,0.238462,0.334192,0.323668,0.444607
0.305882,0,0.289585,0.095794,0.144793,0.095794,0.277638,0.162024,0.180087,0.257839,0.230547,0.283498
0.494118,0,0.467423,0.121884,0.233711,0.121884,0.454345,0.264156,0.269006,0.374574,0.373116,0.470150
0.458824,0,0.434419,0.104198,0.217210,0.104198,0.422503,0.242992,0.252504,0.350035,0.346804,0.441570
0.521569,0,0.494260,0.132772,0.247130,0.132772,0.480514,0.280967,0.282424,0.394734,0.394479,0.513019
0.627451,0,0.658378,0.175909,0.329189,0.175909,0.642723,0.380521,0.364483,0.521371,0.525811,0.651359
0.286275,0,0.267684,0.070496,0.133842,0.070496,0.262406,0.140879,0.169136,0.241118,0.213980,0.278654
0.462745,0,0.486743,0.132372,0.243372,0.132372,0.472058,0.278972,0.278666,0.390416,0.388322,0.454200
0.470588,0,0.454398,0.019831,0.227199,0.500000,0.451704,0.233296,0.262493,0.353520,0.363520,0.461008
0.470588,0,0.458419,0.103499,0.229210,0.103499,0.453196,0.241134,0.264504,0.359163,0.366598,0.463873
0.568627,0,0.532677,0.150750,0.266339,0.150750,0.517839,0.305703,0.301633,0.424445,0.425156,0.567691
0.333333,0,0.332031,0.114448,0.166015,0.114448,0.321112,0.184071,0.201309,0.282087,0.264745,0.324564
0.392157,0,0.377075,0.111903,0.188538,0.111903,0.365222,0.210798,0.223832,0.311352,0.300746,0.375296
0.576471,0,0.574865,0.156394,0.287433,0.156394,0.558920,0.333083,0.322727,0.457728,0.458806,0.566318
0.278431,0,0.278279,0.086513,0.139140,0.086513,0.269289,0.151599,0.174434,0.249395,0.221912,0.272659
0.552941,0,0.541991,0.067528,0.270996,0.067528,0.535481,0.288569,0.306290,0.420114,0.433548,0.533358
0.882353,0,0.830530,0.178900,0.415265,0.178900,0.812298,0.490681,0.450559,0.661164,0.663502,0.860734
0.290196,0,0.257703,0.104298,0.128852,0.104298,0.246406,0.143352,0.164146,0.239726,0.204950,0.263375
0.572549,0,0.531951,0.160546,0.265975,0.160546,0.515717,0.308983,0.301269,0.425759,0.424349,0.552859
0.372549,0,0.359337,0.121761,0.179669,0.121761,0.345348,0.204705,0.214963,0.301838,0.286169,0.365183
0.196078,1,0.289573,0.099039,0.144787,0.099039,0.276496,0.163647,0.180081,0.258650,0.230254,0.278599
0.537255,0,0.508023,0.145375,0.254011,0.145375,0.493742,0.290144,0.289305,0.405473,0.405479,0.474305
0.623529,0,0.693272,0.177432,0.346636,0.177432,0.677628,0.400652,0.381930,0.548420,0.553762,0.643421
0.200000,1,0.329645,0.093326,0.164822,0.093326,0.318167,0.183667,0.200117,0.281096,0.262763,0.317353
0.368627,0,0.436309,0.117409,0.218155,0.117409,0.422679,0.247772,0.253449,0.353215,0.348005,0.395222
0.415686,0,0.372357,0.099077,0.186179,0.099077,0.360832,0.207552,0.221473,0.307980,0.297163,0.383045
0.470588,0,0.490137,0.125767,0.245068,0.125767,0.478749,0.272867,0.280363,0.388846,0.391482,0.472935
0.501961,0,0.445867,0.119146,0.222934,0.119146,0.431915,0.253916,0.258228,0.360277,0.355655,0.487861
0.768627,0,0.667910,0.169542,0.333955,0.169542,0.649847,0.394042,0.369249,0.532773,0.533133,0.692084
0.266667,0,0.267678,0.065667,0.133839,0.065667,0.260713,0.143124,0.169133,0.242243,0.213809,0.273598
0.411765,0,0.381758,0.129158,0.190879,0.129158,0.368507,0.216073,0.226173,0.315747,0.304278,0.373487
