0.333333,0,0.368036,0.039469,0.184018,0.039469,0.364088,0.191254,0.213430,0.298218,0.294332,0.364519
0.788235,0,0.751200,0.247382,0.375600,0.247382,0.734433,0.438329,0.405012,0.595709,0.600058,0.778875
0.415686,0,0.427494,0.040484,0.213747,0.040484,0.423818,0.221575,0.243159,0.336445,0.342035,0.423905
0.384314,0,0.368841,0.064145,0.184420,0.064145,0.364972,0.191527,0.213832,0.298649,0.294980,0.368169
0.356863,0,0.391878,0.031442,0.195939,0.031442,0.388075,0.203362,0.225351,0.313204,0.313584,0.388745
0.282353,0,0.418253,0.287374,0.209127,0.287374,0.392780,0.262191,0.238538,0.353091,0.330820,0.338675
0.419608,0,0.435376,0.045390,0.217688,0.045390,0.431398,0.226315,0.247100,0.342059,0.348226,0.439431
0.321569,0,0.342137,0.053233,0.171068,0.053233,0.337353,0.179221,0.200480,0.283049,0.273620,0.335821
0.784314,0,0.774301,0.011496,0.387151,0.500000,0.772766,0.393072,0.416562,0.584370,0.619468,0.773728
0.458824,0,0.453699,0.030204,0.226849,0.030204,0.450220,0.234710,0.256261,0.353934,0.362926,0.449027
0.435294,0,0.431680,0.041338,0.215840,0.041338,0.427450,0.224936,0.245252,0.339846,0.345262,0.433231
0.352941,0,0.385078,0.049981,0.192539,0.049981,0.380274,0.201754,0.221951,0.309810,0.307959,0.377552
0.388235,0,0.403069,0.051749,0.201534,0.051749,0.398759,0.210186,0.230946,0.320963,0.322350,0.401157
0.419608,0,0.403839,0.049389,0.201920,0.049389,0.399734,0.210176,0.231331,0.321260,0.322994,0.406799
0.364706,0,0.385327,0.038624,0.192664,0.038624,0.381774,0.199484,0.222076,0.308765,0.308193,0.377010
0.439216,0,0.417631,0.069204,0.208815,0.069204,0.413450,0.217510,0.238227,0.330413,0.334012,0.419721
0.380392,0,0.395726,0.041630,0.197863,0.041630,0.392295,0.204624,0.227275,0.315317,0.316542,0.395540
0.258824,1,0.422664,0.221300,0.211332,0.221300,0.407050,0.244200,0.240744,0.345839,0.336714,0.409170
0.443137,0,0.445337,0.035379,0.222669,0.035379,0.442003,0.230064,0.252080,0.348082,0.356240,0.444542
0.380392,0,0.368366,0.043837,0.184183,0.043837,0.364605,0.191081,0.213595,0.298252,0.294609,0.368286
0.792157,0,0.768935,0.174010,0.384467,0.174010,0.758001,0.426340,0.413879,0.598423,0.614822,0.787849
0.313725,0,0.429519,0.234510,0.214759,0.234510,0.394101,0.290525,0.244171,0.371883,0.336626,0.357537
0.349020,0,0.380082,0.043814,0.190041,0.043814,0.376125,0.197533,0.219453,0.305814,0.303982,0.369057
0.443137,0,0.400160,0.047597,0.200080,0.047597,0.396094,0.208184,0.229492,0.318823,0.320057,0.408779
0.309804,0,0.381856,0.155709,0.190928,0.155709,0.366701,0.219750,0.220340,0.317630,0.304162,0.335004
0.239216,0,0.277824,0.058255,0.138912,0.058255,0.272886,0.145744,0.168324,0.246329,0.222078,0.274282
0.419608,0,0.418336,0.045359,0.209168,0.045359,0.412913,0.220465,0.238580,0.332179,0.334679,0.428388
0.384314,0,0.400974,0.044783,0.200487,0.044783,0.396299,0.209823,0.229899,0.319962,0.320698,0.397486
0.843137,0,0.566846,0.243091,0.283423,0.243091,0.529979,0.387504,0.312835,0.481294,0.447697,0.687502
0.380392,0,0.365619,0.042053,0.182809,0.042053,0.361730,0.189891,0.212221,0.296657,0.292407,0.364576
0.784314,0,0.552627,0.265313,0.276313,0.265313,0.514606,0.380961,0.305725,0.471399,0.435760,0.669022
0.364706,0,0.398328,0.043206,0.199164,0.043206,0.394710,0.206340,0.228576,0.317185,0.318598,0.397984
0.462745,0,0.503351,0.235471,0.251675,0.235471,0.475773,0.320810,0.281087,0.418776,0.398990,0.453361
0.490196,0,0.422210,0.118239,0.211105,0.118239,0.409383,0.238078,0.240517,0.342583,0.336878,0.432729
0.462745,0,0.443713,0.100561,0.221856,0.100561,0.438849,0.232604,0.251268,0.348678,0.354852,0.449939
0.403922,0,0.386034,0.036363,0.193017,0.036363,0.382491,0.199830,0.222429,0.309206,0.308792,0.381613
0.498039,0,0.481048,0.016017,0.240524,0.500000,0.478869,0.245745,0.269936,0.371242,0.384905,0.483098
0.537255,0,0.370051,0.306428,0.185025,0.306428,0.339422,0.241474,0.214437,0.324162,0.289964,0.475060
0.435294,0,0.435205,0.125306,0.217602,0.125306,0.426539,0.236386,0.247014,0.347044,0.347748,0.424960
0.431373,0,0.436139,0.026282,0.218069,0.500000,0.433107,0.224654,0.247481,0.341540,0.348904,0.437745
0.450980,0,0.356006,0.142768,0.178003,0.142768,0.343106,0.200875,0.207415,0.298733,0.283682,0.385866
0.368627,0,0.380588,0.040992,0.190294,0.040992,0.376822,0.197432,0.219706,0.305952,0.304463,0.378568
0.439216,0,0.443389,0.037063,0.221694,0.037063,0.439514,0.230252,0.251106,0.347361,0.354637,0.450953
0.490196,0,0.477067,0.032072,0.238534,0.032072,0.474326,0.245048,0.267945,0.369157,0.381646,0.480471
0.345098,0,0.383336,0.042115,0.191668,0.042115,0.378836,0.200259,0.221080,0.308402,0.306623,0.374347
0.341176,0,0.409668,0.155832,0.204834,0.155832,0.396000,0.232721,0.234246,0.334873,0.326714,0.369016
0.764706,0,0.761993,0.017024,0.380996,0.500000,0.759843,0.389157,0.410408,0.576339,0.609611,0.758997
0.415686,0,0.411727,0.037870,0.205863,0.037870,0.408105,0.213290,0.235275,0.325936,0.329324,0.411768
0.403922,0,0.488723,0.253264,0.244361,0.253264,0.462416,0.308393,0.273773,0.406055,0.387556,0.423009
0.807843,0,0.593281,0.242030,0.296640,0.242030,0.561334,0.391036,0.326052,0.495489,0.470446,0.726376
0.415686,0,0.416368,0.029304,0.208184,0.500000,0.412994,0.215182,0.237596,0.328738,0.333105,0.410137
0.356863,0,0.514442,0.239739,0.257221,0.239739,0.486449,0.328943,0.286633,0.427834,0.407859,0.441256
0.364706,0,0.365873,0.053410,0.182936,0.053410,0.361644,0.190642,0.212348,0.297126,0.292585,0.367063
0.419608,0,0.422865,0.036617,0.211432,0.036617,0.419053,0.219459,0.240844,0.333502,0.338352,0.412660
