0.886275,0,0.911927,0.046713,0.455963,0.046713,0.907929,0.474124,0.455963,0.693261,0.729547,0.915304
0.972549,0,0.957434,0.105859,0.478717,0.105859,0.952111,0.504098,0.478717,0.730949,0.765899,0.962937
0.827451,0,0.841900,0.040969,0.420950,0.040969,0.837887,0.437777,0.420950,0.640243,0.673846,0.837723
0.886275,0,0.896714,0.037939,0.448357,0.037939,0.893324,0.463495,0.448357,0.680363,0.717588,0.897624
0.956863,0,0.715682,0.482745,0.357841,0.482745,0.632625,0.653893,0.357841,0.686484,0.550333,0.794207
0.886275,0,0.922296,0.070181,0.461148,0.070181,0.915952,0.490293,0.461148,0.706534,0.737984,0.924683
0.976471,0,0.971678,0.013979,0.485839,0.500000,0.970519,0.491445,0.485839,0.731689,0.777771,0.971377
0.972549,0,0.963312,0.031657,0.481656,0.031657,0.960836,0.493534,0.481656,0.728573,0.770816,0.964792
0.843137,0,0.838320,0.131857,0.419160,0.131857,0.826787,0.467311,0.419160,0.653293,0.670309,0.843442
0.972549,0,0.876877,0.482707,0.438438,0.482707,0.826117,0.660120,0.438438,0.769206,0.694349,0.951878
0.600000,0,0.605433,0.106951,0.302717,0.106951,0.599521,0.320543,0.302717,0.465866,0.484340,0.604788
0.878431,0,0.673841,0.462038,0.336920,0.462038,0.599747,0.585581,0.336920,0.631795,0.520096,0.567813
0.909804,0,0.848361,0.459700,0.424180,0.459700,0.804222,0.610678,0.424180,0.730236,0.673095,0.860926
0.898039,0,0.895649,0.042799,0.447825,0.042799,0.891413,0.466720,0.447825,0.681453,0.716718,0.895172
0.866667,0,0.705281,0.467359,0.352640,0.467359,0.633303,0.605472,0.352640,0.657092,0.546979,0.657524
0.886275,0,0.808841,0.453825,0.404421,0.453825,0.760619,0.598679,0.404421,0.704638,0.640068,0.735546
0.866667,0,0.890160,0.073372,0.445080,0.073372,0.885526,0.465625,0.445080,0.678175,0.712093,0.886274
0.909804,0,0.917688,0.024145,0.458844,0.500000,0.915134,0.470514,0.458844,0.694314,0.734450,0.917872
0.890196,0,0.935394,0.056824,0.467697,0.056824,0.931252,0.486992,0.467697,0.711393,0.748446,0.934336
0.968627,0,0.878636,0.484291,0.439318,0.484291,0.825660,0.671144,0.439318,0.775613,0.695125,0.845180
0.952941,0,0.781947,0.411780,0.390973,0.411780,0.735279,0.572719,0.390973,0.678318,0.618766,0.793663
0.858824,0,0.782978,0.462599,0.391489,0.462599,0.725316,0.616345,0.391489,0.700725,0.616143,0.734631
0.901961,0,0.924340,0.034802,0.462170,0.034802,0.920668,0.479076,0.462170,0.701920,0.739847,0.920982
0.933333,0,0.934514,0.047951,0.467257,0.047951,0.930338,0.486691,0.467257,0.710804,0.747888,0.936270
0.925490,0,0.787019,0.465390,0.393509,0.465390,0.725132,0.636086,0.393509,0.712629,0.617914,0.680476
0.894118,0,0.922751,0.050350,0.461375,0.050350,0.918487,0.480972,0.461375,0.702081,0.738193,0.917998
0.972549,0,0.882113,0.482576,0.441057,0.482576,0.835115,0.647536,0.441057,0.765490,0.699566,0.840776
0.901961,0,0.803998,0.486244,0.401999,0.486244,0.733754,0.683277,0.401999,0.744707,0.628558,0.659282
0.874510,0,0.845853,0.044675,0.422927,0.044675,0.841539,0.441100,0.422927,0.643871,0.676862,0.843296
0.874510,0,0.869291,0.034187,0.434645,0.034187,0.865826,0.449649,0.434645,0.659791,0.695563,0.870601
0.874510,0,0.817688,0.447220,0.408844,0.447220,0.775974,0.578727,0.408844,0.699001,0.648987,0.871032
0.905882,0,0.909297,0.046205,0.454649,0.046205,0.904923,0.474457,0.454649,0.692120,0.727591,0.912130
0.878431,0,0.838259,0.152195,0.419130,0.152195,0.828836,0.458470,0.419130,0.648825,0.670367,0.854517
0.831373,0,0.798930,0.120830,0.399465,0.120830,0.791176,0.430315,0.399465,0.615224,0.638986,0.810682
0.862745,0,0.899734,0.078062,0.449867,0.078062,0.894908,0.471492,0.449867,0.685878,0.719846,0.896997
0.894118,0,0.886960,0.052057,0.443480,0.052057,0.881633,0.467013,0.443480,0.677282,0.709580,0.894256
0.000000,1,0.718108,0.448074,0.359054,0.448074,0.652750,0.592810,0.359054,0.657010,0.560362,0.602272
0.870588,0,0.893371,0.072157,0.446685,0.072157,0.889158,0.465427,0.446685,0.679671,0.714850,0.893287
0.968627,0,0.974606,0.007228,0.487303,0.500000,0.973924,0.490613,0.487303,0.732730,0.780117,0.974730
0.952941,0,0.842718,0.470827,0.421359,0.470827,0.791991,0.634264,0.421359,0.739277,0.666817,0.896866
0.882353,0,0.800324,0.456817,0.400162,0.456817,0.747192,0.611944,0.400162,0.707085,0.631701,0.821995
0.929412,0,0.887808,0.466982,0.443904,0.466982,0.854037,0.593227,0.443904,0.741058,0.707365,0.919479
0.847059,0,0.912472,0.061953,0.456236,0.061953,0.907731,0.477782,0.456236,0.695368,0.730123,0.904853
0.968627,0,0.766095,0.485890,0.383048,0.485890,0.688241,0.680102,0.383048,0.724402,0.594287,0.705500
