0.474510,0,0.441757,0.172810,0.220878,0.172810,0.425378,0.256914,0.254212,0.360064,0.351970,0.451291
0.345098,0,0.314539,0.149043,0.157269,0.149043,0.296848,0.184983,0.190603,0.276897,0.249215,0.303801
0.525490,0,0.414384,0.200654,0.207192,0.200654,0.391611,0.254191,0.240525,0.347525,0.328457,0.453790
0.450980,0,0.463108,0.023153,0.231554,0.500000,0.459894,0.238967,0.264888,0.360077,0.370518,0.461641
0.184314,1,0.476331,0.254264,0.238165,0.254264,0.448864,0.303327,0.271499,0.398090,0.377196,0.425014
0.576471,0,0.556584,0.237316,0.278292,0.237316,0.528344,0.356575,0.311625,0.460992,0.441981,0.538083
0.529412,0,0.459672,0.231572,0.229836,0.231572,0.435413,0.285375,0.263169,0.381904,0.364604,0.433076
0.313725,1,0.534998,0.250796,0.267499,0.250796,0.508170,0.338982,0.300832,0.442211,0.424724,0.510375
0.505882,0,0.507323,0.241576,0.253662,0.241576,0.480885,0.320464,0.286995,0.420378,0.402529,0.464117
0.384314,0,0.334245,0.155725,0.167122,0.155725,0.317257,0.195403,0.200456,0.288511,0.265280,0.317371
0.411765,0,0.381978,0.158301,0.190989,0.158301,0.369237,0.215229,0.224322,0.315407,0.304695,0.392684
0.235294,1,0.559380,0.254887,0.279690,0.254887,0.534443,0.349166,0.313023,0.458572,0.444777,0.526773
0.301961,0,0.405717,0.207674,0.202859,0.207674,0.382020,0.250742,0.236192,0.342359,0.321197,0.377097
0.298039,0,0.298507,0.141622,0.149253,0.141622,0.282019,0.173766,0.182587,0.266355,0.236594,0.295704
0.203922,1,0.401942,0.184883,0.200971,0.184883,0.382586,0.239719,0.234305,0.335347,0.319297,0.345739
0.203922,1,0.437581,0.194225,0.218790,0.194225,0.414032,0.270111,0.252124,0.364955,0.346991,0.413333
0.600000,0,0.514527,0.212118,0.257264,0.212118,0.490689,0.318351,0.290597,0.422555,0.409120,0.566411
0.392157,0,0.364024,0.150111,0.182012,0.150111,0.350134,0.207196,0.215345,0.304768,0.289924,0.378668
0.380392,0,0.344698,0.150888,0.172349,0.150888,0.329617,0.198239,0.205682,0.293471,0.274138,0.359529
0.643137,0,0.492731,0.226436,0.246365,0.226436,0.466584,0.310532,0.279699,0.408898,0.390851,0.573184
0.560784,0,0.504139,0.230542,0.252069,0.230542,0.482675,0.305961,0.285403,0.411674,0.401068,0.555280
0.341176,0,0.314022,0.144329,0.157011,0.144329,0.296508,0.184403,0.190344,0.276444,0.248878,0.281081
0.203922,1,0.295488,0.142661,0.147744,0.142661,0.276670,0.175439,0.181077,0.266299,0.233564,0.279174
0.145098,1,0.335052,0.152587,0.167526,0.152587,0.318218,0.195618,0.200859,0.288888,0.265971,0.314664
0.560784,0,0.539362,0.234379,0.269681,0.234379,0.519546,0.322911,0.303014,0.436144,0.429733,0.558901
0.678431,0,0.605401,0.275279,0.302700,0.275279,0.581813,0.373822,0.336034,0.492594,0.482067,0.639687
0.419608,0,0.403541,0.122737,0.201771,0.122737,0.396305,0.216315,0.235104,0.324224,0.322621,0.414333
0.549020,0,0.490031,0.252764,0.245016,0.252764,0.463412,0.309981,0.278349,0.407429,0.388494,0.509291
0.552941,0,0.495599,0.241907,0.247800,0.241907,0.470825,0.308951,0.281133,0.409374,0.393450,0.493291
0.450980,0,0.368874,0.164306,0.184437,0.164306,0.349675,0.219709,0.217770,0.312807,0.292671,0.404084
