0.376471,0,0.364814,0.198331,0.182407,0.198331,0.346721,0.215280,0.182407,0.309110,0.289656,0.368974
0.254902,1,0.385286,0.162576,0.192643,0.162576,0.370549,0.220921,0.192643,0.319510,0.306867,0.377247
0.180392,0,0.168160,0.008443,0.084080,0.500000,0.166760,0.085252,0.084080,0.189289,0.134503,0.169514
0.137255,1,0.209657,0.140400,0.104829,0.140400,0.196192,0.118888,0.104829,0.215824,0.165662,0.181487
0.392157,0,0.324602,0.180138,0.162301,0.180138,0.306371,0.191776,0.162301,0.283519,0.257193,0.337884
0.290196,0,0.293988,0.131803,0.146994,0.131803,0.284359,0.161092,0.146994,0.258655,0.234417,0.291983
0.266667,0,0.292086,0.144760,0.146043,0.144760,0.279733,0.164013,0.146043,0.259564,0.232384,0.281385
0.172549,0,0.161223,0.071188,0.080611,0.071188,0.155281,0.085382,0.080611,0.187621,0.128446,0.163049
0.337255,0,0.306475,0.145582,0.153238,0.145582,0.292955,0.173875,0.153238,0.268819,0.243714,0.311417
0.333333,0,0.300550,0.134125,0.150275,0.134125,0.287374,0.169998,0.150275,0.265076,0.239032,0.314549
0.188235,0,0.177841,0.054963,0.088921,0.054963,0.175386,0.091095,0.088921,0.194549,0.142250,0.181512
0.403922,0,0.345072,0.204506,0.172536,0.204506,0.328183,0.201562,0.172536,0.295267,0.274035,0.350148
0.180392,0,0.174585,0.081146,0.087293,0.081146,0.168507,0.092578,0.087293,0.194521,0.139148,0.183048
0.439216,0,0.406352,0.196617,0.203176,0.196617,0.390353,0.235557,0.203176,0.334987,0.323534,0.390205
0.384314,0,0.406563,0.141522,0.203281,0.141522,0.400922,0.214703,0.203281,0.324602,0.325088,0.401503
0.427451,0,0.366255,0.195755,0.183128,0.195755,0.348998,0.214606,0.183128,0.309294,0.291066,0.398100
0.250980,1,0.368765,0.151972,0.184383,0.151972,0.355363,0.208997,0.184383,0.307390,0.293826,0.359613
0.403922,0,0.368269,0.178785,0.184135,0.178785,0.357917,0.203122,0.184135,0.304261,0.293911,0.384439
0.360784,0,0.361520,0.171380,0.180760,0.171380,0.349084,0.203151,0.180760,0.301838,0.288167,0.364947
0.333333,0,0.291338,0.150973,0.145669,0.150973,0.278051,0.164948,0.145669,0.259815,0.231628,0.314098
0.200000,1,0.292069,0.169604,0.146035,0.169604,0.278101,0.166353,0.146035,0.260734,0.232017,0.274931
0.298039,0,0.262661,0.141807,0.131330,0.141807,0.251586,0.145818,0.131330,0.242261,0.208980,0.261190
0.247059,0,0.340998,0.166498,0.170499,0.166498,0.327124,0.194061,0.170499,0.290110,0.271410,0.350733
0.317647,0,0.308466,0.164783,0.154233,0.164783,0.298952,0.168849,0.154233,0.266908,0.246068,0.321251
0.188235,0,0.164553,0.073210,0.082276,0.073210,0.158983,0.086842,0.082276,0.189194,0.131180,0.178042
0.341176,0,0.315888,0.166313,0.157944,0.166313,0.302236,0.179422,0.157944,0.274531,0.251285,0.338099
0.172549,1,0.304306,0.154233,0.152153,0.154233,0.291684,0.171283,0.152153,0.266856,0.242159,0.289395
0.360784,0,0.321738,0.172810,0.160869,0.172810,0.305667,0.186623,0.160869,0.280009,0.255427,0.334729
0.250980,0,0.285723,0.123806,0.142861,0.123806,0.274478,0.158864,0.142861,0.255141,0.227501,0.276908
0.203922,0,0.199381,0.025167,0.099690,0.500000,0.197391,0.101666,0.099690,0.204829,0.159510,0.201412
0.274510,0,0.263062,0.139808,0.131531,0.139808,0.253499,0.144060,0.131531,0.241484,0.209597,0.261287
0.243137,0,0.241333,0.131050,0.120666,0.131050,0.233482,0.130103,0.120666,0.228943,0.192439,0.248535
0.047059,1,0.147367,0.082445,0.073683,0.082445,0.139697,0.079312,0.073683,0.180869,0.116917,0.133834
0.082353,1,0.201879,0.107020,0.100940,0.107020,0.189067,0.113822,0.100940,0.211501,0.159573,0.191392
0.219608,0,0.228517,0.125705,0.114259,0.125705,0.219442,0.124588,0.114259,0.223079,0.181927,0.228546
0.266667,0,0.237507,0.139408,0.118754,0.139408,0.224217,0.134475,0.118754,0.230202,0.188189,0.239818
0.431373,0,0.388182,0.174702,0.194091,0.174702,0.373191,0.223072,0.194091,0.321687,0.309164,0.380321
0.160784,0,0.180691,0.076747,0.090345,0.076747,0.173014,0.097254,0.090345,0.198310,0.143807,0.172855
0.184314,0,0.180224,0.124960,0.090112,0.124960,0.169482,0.099755,0.090112,0.199457,0.142617,0.181152
